"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0037520","0","06/13/2017","21:33:03","444 ","Power line down                                   ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","960 ","Street, Other                                     ","4       ","  ","WALL                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0037522","0","06/13/2017","21:38:41","111 ","Building fire                                     ","1000.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","519 ","Food and beverage sales, grocery store            ","33      ","  ","KILMARNOCK               ","  ","ST  ",": @SHAWS SUPERMARKET - 33 KILMARNOCK ST,","  ","                         ","  ","    "
"17-0037527","0","06/13/2017","22:05:48","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","66      ","  ","KINGSDALE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0037530","0","06/13/2017","22:24:20","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","103     ","  ","HEMENWAY                 ","  ","ST  ",": #AFA5277                              ","  ","                         ","  ","    "
"17-0037532","0","06/13/2017","22:32:16","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","    ","","650     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0037533","0","06/13/2017","22:33:32","600 ","Good intent call, Other                           ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","965 ","Vehicle parking area                              ","218     ","  ","PARIS                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0037535","0","06/13/2017","22:38:32","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","400 ","Residential, Other                                ","22-30   ","  ","SAINT ALPHONSUS          ","  ","ST  ",": alias 22-30 ST ALPHON%                ","  ","                         ","  ","    "
"17-0037536","0","06/13/2017","22:41:51","522 ","Water or steam leak                               ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","24      ","  ","BELLFLOWER               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0037538","0","06/13/2017","23:13:04","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","900 ","Outside or special property, Other                ","        ","  ","HARRISON                 ","  ","AVE ","                                        ","  ","MASSACHUSETTS            ","  ","AVE "
"17-0037540","0","06/13/2017","23:21:46","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","65      ","W ","DEDHAM                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0037547","0","06/14/2017","01:00:58","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","    ","","        ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","WINTER                   ","  ","ST  "
"17-0037549","0","06/14/2017","01:08:08","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","429 ","Multifamily dwelling                              ","50      ","  ","BATTERY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
