"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0028717","0","05/09/2017","04:55:47","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","    ","","41      ","  ","MONSIGNOR PATRICK J. LYDO","  ","WAY ","                                        ","  ","                         ","  ","    "
"17-0028718","0","05/09/2017","05:29:47","741 ","Sprinkler activation, no fire - unintentional     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","500 ","Mercantile, business, Other                       ","54      ","  ","CANAL                    ","  ","ST  ",": #CLM499                               ","  ","                         ","  ","    "
"17-0028720","0","05/09/2017","05:55:09","714 ","Central station, malicious false alarm            ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","214     ","  ","HARVARD                  ","  ","ST  ",": #AFA7985                              ","  ","                         ","  ","    "
"17-0028722","0","05/09/2017","05:59:21","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","419 ","1 or 2 family dwelling                            ","264     ","  ","GENEVA                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0028723","0","05/09/2017","06:13:47","553 ","Public service                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","35      ","  ","GLEN                     ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0028725","0","05/09/2017","06:50:52","553 ","Public service                                    ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","962 ","Residential street, road or residential driveway  ","        ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","BURKE                    ","  ","ST  "
"17-0028726","0","05/09/2017","06:59:00","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","429 ","Multifamily dwelling                              ","4965    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0028728","0","05/09/2017","07:02:38","710 ","Malicious, mischievous false call, Other          ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","214     ","  ","HARVARD                  ","  ","ST  ",": #AFA7985                              ","  ","                         ","  ","    "
"17-0028730","0","05/09/2017","07:27:42","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","439 ","Boarding/rooming house, residential hotels        ","10      ","  ","CHAMBLET                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0028731","0","05/09/2017","07:27:55","553 ","Public service                                    ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","28      ","  ","JUNE                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0028732","0","05/09/2017","07:43:56","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","972     ","  ","MORTON                   ","  ","ST  ",": #WYN3699                              ","  ","                         ","  ","    "
"17-0028734","0","05/09/2017","07:48:02","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","1950    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
