"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0073476","0","11/04/2017","22:49:21","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","311 ","24-hour care Nursing homes, 4 or more persons     ","2311    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0073477","0","11/04/2017","23:03:22","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","963 ","Street or road in commercial area                 ","480     ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0073481","0","11/04/2017","23:42:27","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","162 ","Bar or nightclub                                  ","186     ","  ","HARVARD                  ","  ","AVE ",": #INS919                               ","  ","                         ","  ","    "
"17-0073483","0","11/05/2017","00:09:32","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","500 ","Mercantile, business, Other                       ","200-299 ","  ","FANEUIL HALL MARKETPLACE ","  ","    ",": #12-1254                              ","  ","                         ","  ","    "
"17-0073489","0","11/05/2017","01:09:12","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","962 ","Residential street, road or residential driveway  ","        ","  ","HANOVER                  ","  ","ST  ","                                        ","  ","BATTERY                  ","  ","ST  "
"17-0073490","0","11/05/2017","01:35:07","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","174 ","Rapid transit station                             ","136     ","  ","BLACKSTONE               ","  ","ST  ",": @MBTA STA-HYMKT ORA                   ","  ","                         ","  ","    "
"17-0073492","0","11/05/2017","01:40:48","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","64-72   ","  ","IFFLEY                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0073493","0","11/05/2017","01:44:15","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","162 ","Bar or nightclub                                  ","290-296 ","  ","HANOVER                  ","  ","ST  ",": #CLM698                               ","  ","                         ","  ","    "
"17-0073494","0","11/05/2017","01:53:10","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","64      ","  ","IFFLEY                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0073496","0","11/05/2017","01:58:51","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","400 ","Residential, Other                                ","100     ","  ","SEAVER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0073499","0","11/05/2017","01:12:19","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","100     ","  ","SEAVER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
