"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0044137","0","07/11/2017","05:38:57","553 ","Public service                                    ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","419 ","1 or 2 family dwelling                            ","6       ","  ","PARKSON                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0044140","0","07/11/2017","07:07:08","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","500 ","Mercantile, business, Other                       ","44      ","  ","WINTER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0044141","0","07/11/2017","07:18:43","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02215     ","331 ","Hospital - medical or psychiatric                 ","440     ","  ","BROOKLINE                ","  ","AVE ",": #16-2351                              ","  ","                         ","  ","    "
"17-0044142","0","07/11/2017","07:30:26","721 ","Bomb scare - no bomb                              ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","963 ","Street or road in commercial area                 ","200     ","  ","CAMBRIDGE                ","  ","ST  ",": @BFD ENG 4                            ","  ","                         ","  ","    "
"17-0044143","0","07/11/2017","07:43:40","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","185 ","Radio, television studio                          ","10-20   ","  ","GUEST                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0044144","0","07/11/2017","07:49:33","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","    ","","286     ","  ","COLUMBIA                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0044145","0","07/11/2017","07:57:25","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","2984    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0044146","0","07/11/2017","07:58:30","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","185 ","Radio, television studio                          ","10-20   ","  ","GUEST                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0044147","0","07/11/2017","08:07:49","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","400 ","Residential, Other                                ","140     ","  ","CLARENDON                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0044148","0","07/11/2017","08:23:57","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","400 ","Residential, Other                                ","45      ","  ","STUART                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
