"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0064681","0","09/30/2017","19:54:37","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","26      ","  ","WORCESTER                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0064683","0","09/30/2017","20:00:19","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","160 ","Eating, drinking places, other                    ","253     ","  ","TREMONT                  ","  ","ST  ",": #WYN3729                              ","  ","                         ","  ","    "
"17-0064685","0","09/30/2017","20:07:48","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","26      ","  ","WORCESTER                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0064686","0","09/30/2017","20:09:41","113 ","Cooking fire, confined to container               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","419 ","1 or 2 family dwelling                            ","504     ","E ","EIGHTH                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0064687","0","09/30/2017","20:11:16","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","419 ","1 or 2 family dwelling                            ","69      ","  ","DUNSTABLE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0064688","0","09/30/2017","20:12:53","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","1455    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0064690","0","09/30/2017","20:18:20","131 ","Passenger vehicle fire                            ","4000.0000","4000.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","900 ","Outside or special property, Other                ","130     ","N ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0064692","0","09/30/2017","20:24:13","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","449 ","Hotel/motel, commercial                           ","140     ","  ","CLARENDON                ","  ","ST  ",": #15-1547                              ","  ","                         ","  ","    "
"17-0064696","0","09/30/2017","20:46:03","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","429 ","Multifamily dwelling                              ","875     ","  ","HUNTINGTON               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0064698","0","09/30/2017","20:59:30","113 ","Cooking fire, confined to container               ","300.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","400 ","Residential, Other                                ","84      ","  ","CUSHING                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
